# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:2F:AD": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:2F:AD", "device connection": "BTH00:07:80:0F:2F:AD", "sampling rate": 1000, "resolution": [16, 16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-10-14", "time": "15:46:54.423", "channels": [1, 2, 3, 4], "sensor": ["XYZ", "XYZ", "XYZ", "FSRIII"], "label": ["CH1", "CH2", "CH3", "CH4"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["white", "white", "white", "black"], "convertedValues": 0}, "88:6B:0F:AB:F7:DB": {"position": 1, "device": "musclebanplux", "device name": "88:6B:0F:AB:F7:DB", "device connection": "BTH88:6B:0F:AB:F7:DB", "sampling rate": 1000, "resolution": [16, 16, 16, 16], "firmware version": 1026, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-10-14", "time": "15:46:54.423", "channels": [1, 2, 3, 4], "sensor": ["gEMG", "gACC", "gACC", "gACC"], "label": ["EMG", "ACC_X", "ACC_Y", "ACC_Z"], "column": ["nSeq", "EMG", "ACC_X", "ACC_Y", "ACC_Z"], "special": [{}, {}, {}, {}], "digital IO": [], "convertedValues": 0}, "88:6B:0F:AB:F8:7D": {"position": 2, "device": "musclebanplux", "device name": "88:6B:0F:AB:F8:7D", "device connection": "BTH88:6B:0F:AB:F8:7D", "sampling rate": 1000, "resolution": [16, 16, 16, 16], "firmware version": 1026, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-10-14", "time": "15:46:54.423", "channels": [1, 2, 3, 4], "sensor": ["gEMG", "gACC", "gACC", "gACC"], "label": ["EMG", "ACC_X", "ACC_Y", "ACC_Z"], "column": ["nSeq", "EMG", "ACC_X", "ACC_Y", "ACC_Z"], "special": [{}, {}, {}, {}], "digital IO": [], "convertedValues": 0}}
# EndOfHeader
3864	0	31496	29056	36480	11112	2666	32288	38884	27292	31904	58	32880	38984	29744	37328	
3865	0	31492	29068	36452	11133	2667	32272	38876	27296	31888	59	32848	39024	29752	37304	
3866	0	31477	29064	36470	10740	2668	32080	38892	27320	31920	60	32560	39024	29752	37304	
3867	0	31492	29052	36456	10982	2669	32256	38892	27320	31920	61	32560	39000	29744	37312	
3868	0	31488	29040	36469	10986	2670	32160	38884	27336	31880	62	32304	38992	29768	37336	
3869	0	31473	29034	36480	10817	2671	32352	38856	27312	31920	63	32224	38980	29784	37304	
3870	0	31472	29036	36466	10974	2672	32400	38856	27280	31952	64	32496	38960	29768	37296	
3871	0	31488	29048	36472	10938	2673	32144	38864	27328	31952	65	32304	38960	29768	37296	
3872	0	31476	29056	36488	10928	2674	32464	38864	27328	31952	66	32176	38988	29776	37312	
3873	0	31476	29056	36484	11288	2675	32320	38888	27312	31920	67	32560	39000	29784	37272	
3874	0	31488	29058	36484	11468	2676	32512	38888	27336	31904	68	32592	39008	29804	37320	
3875	0	31488	29064	36504	11101	2677	32208	38840	27320	31928	69	32736	39032	29800	37328	
3876	0	31488	29060	36496	11120	2678	32080	38868	27280	31912	70	32560	39004	29808	37352	
3877	0	31504	29064	36516	11079	2679	32192	38868	27280	31912	71	32656	39004	29808	37352	
3878	0	31508	29068	36489	11060	2680	32128	38884	27344	31888	72	32496	38992	29800	37336	
3879	0	31504	29068	36492	10884	2681	32192	38868	27364	31896	73	32480	38988	29840	37344	
3880	0	31520	29056	36480	10770	2682	31936	38848	27400	31904	74	32768	38980	29820	37296	
3881	0	31508	29064	36456	10536	2683	31968	38852	27424	31920	75	32912	39020	29872	37272	
3882	0	31504	29070	36472	10611	2684	32128	38852	27424	31920	76	33024	39020	29872	37272	
3883	0	31512	29068	36482	10389	2685	32240	38848	27392	31936	77	33136	39004	29820	37320	
3884	0	31504	29080	36488	10477	2686	32272	38864	27364	31920	78	33200	38984	29792	37280	
3885	0	31504	29068	36454	10616	2687	32000	38876	27356	31920	79	33056	38980	29832	37320	
3886	0	31498	29076	36437	10368	2688	32416	38852	27336	31936	80	32784	38976	29804	37264	
3887	0	31504	29088	36442	10353	2689	32576	38852	27336	31936	81	32768	39008	29828	37280	
3888	0	31518	29080	36448	10446	2690	32464	38848	27320	31888	82	33008	39008	29828	37280	
